filename,gap
0-tryfinal_fa1_hh0_TRUE.phy, 0.022689383157809134
0-tryfinal_fa1_ll0_TRUE.phy, 0.018145611050750025
1-tryfinal_fa1_hh0_TRUE.phy, 0.12254249018680022
1-tryfinal_fa1_ll0_TRUE.phy, 0.06840014996712764
2-tryfinal_fa1_hh0_TRUE.phy, 0.27991686484284817
2-tryfinal_fa1_ll0_TRUE.phy, 0.15508628040686134
3--1-tryfinal_fa1_hh0_TRUE.phy, 0.008612075623666475
3--1-tryfinal_fa1_hh1_TRUE.phy, 0.022060997436134187
3--1-tryfinal_fa1_hh2_TRUE.phy, 0.009823911904008614
3--1-tryfinal_fa1_hh3_TRUE.phy, 0.015459905184255968
3--1-tryfinal_fa1_hh4_TRUE.phy, 0.002900207198409355
3--1-tryfinal_fa1_ll0_TRUE.phy, 0.0019721669374588935
3--1-tryfinal_fa1_ll1_TRUE.phy, 0.00038624214998593314
3--1-tryfinal_fa1_ll2_TRUE.phy, 0.007786795661196322
3--1-tryfinal_fa1_ll3_TRUE.phy, 0.004885617891155494
3--1-tryfinal_fa1_ll4_TRUE.phy, 0.014472008533954896
3--2-tryfinal_fa1_hh0_TRUE.phy, 0.02853053302513885
3--2-tryfinal_fa1_hh1_TRUE.phy, 0.005863095209877761
3--2-tryfinal_fa1_hh2_TRUE.phy, 0.007821807380659716
3--2-tryfinal_fa1_hh3_TRUE.phy, 0.0010756550396201195
3--2-tryfinal_fa1_hh4_TRUE.phy, 0.007783956873131723
3--2-tryfinal_fa1_ll0_TRUE.phy, 0.0
3--2-tryfinal_fa1_ll1_TRUE.phy, 9.536843209529213e-07
3--2-tryfinal_fa1_ll2_TRUE.phy, 0.0009899075165325988
3--2-tryfinal_fa1_ll3_TRUE.phy, 3.814737283811685e-06
3--2-tryfinal_fa1_ll4_TRUE.phy, 0.0009813327642238469
3--3-tryfinal_fa1_hh0_TRUE.phy, 4.7684216047646064e-06
3--3-tryfinal_fa1_hh1_TRUE.phy, 9.536843209529213e-07
3--3-tryfinal_fa1_hh2_TRUE.phy, 0.0173343991813088
3--3-tryfinal_fa1_hh3_TRUE.phy, 9.536843209529213e-07
3--3-tryfinal_fa1_hh4_TRUE.phy, 1.9073686419058427e-06
3--3-tryfinal_fa1_ll0_TRUE.phy, 0.0009784745134542628
3--3-tryfinal_fa1_ll1_TRUE.phy, 0.0
3--3-tryfinal_fa1_ll2_TRUE.phy, 0.0
3--3-tryfinal_fa1_ll3_TRUE.phy, 0.0
3--3-tryfinal_fa1_ll4_TRUE.phy, 1.9073686419058427e-06
3--4-tryfinal_fa1_hh0_TRUE.phy, 0.0
3--4-tryfinal_fa1_hh1_TRUE.phy, 0.0
3--4-tryfinal_fa1_hh2_TRUE.phy, 0.0
3--4-tryfinal_fa1_hh3_TRUE.phy, 0.0
3--4-tryfinal_fa1_hh4_TRUE.phy, 0.0
3--4-tryfinal_fa1_ll0_TRUE.phy, 0.0
3--4-tryfinal_fa1_ll1_TRUE.phy, 0.0030238225871940163
3--4-tryfinal_fa1_ll2_TRUE.phy, 0.0
3--4-tryfinal_fa1_ll3_TRUE.phy, 0.0
3--4-tryfinal_fa1_ll4_TRUE.phy, 0.0
3-0-tryfinal_fa1_hh0_TRUE.phy, 0.01547211160802732
3-0-tryfinal_fa1_hh1_TRUE.phy, 0.020656859346280393
3-0-tryfinal_fa1_hh2_TRUE.phy, 0.038626109709887016
3-0-tryfinal_fa1_hh3_TRUE.phy, 0.03502021441172979
3-0-tryfinal_fa1_hh4_TRUE.phy, 0.020203653122497438
3-0-tryfinal_fa1_ll0_TRUE.phy, 0.036285074178552104
3-0-tryfinal_fa1_ll1_TRUE.phy, 0.02213281179322315
3-0-tryfinal_fa1_ll2_TRUE.phy, 0.03396639378466487
3-0-tryfinal_fa1_ll3_TRUE.phy, 0.02299678449401204
3-0-tryfinal_fa1_ll4_TRUE.phy, 0.0219220319918971
3-1-tryfinal_fa1_hh0_TRUE.phy, 0.12901252551208853
3-1-tryfinal_fa1_hh1_TRUE.phy, 0.11206583994868297
3-1-tryfinal_fa1_hh2_TRUE.phy, 0.09070364306714204
3-1-tryfinal_fa1_hh3_TRUE.phy, 0.08579520169714556
3-1-tryfinal_fa1_hh4_TRUE.phy, 0.1438605625515656
3-1-tryfinal_fa1_ll0_TRUE.phy, 0.08725068715201917
3-1-tryfinal_fa1_ll1_TRUE.phy, 0.05767773291582045
3-1-tryfinal_fa1_ll2_TRUE.phy, 0.06516499888993209
3-1-tryfinal_fa1_ll3_TRUE.phy, 0.07852365683334198
3-1-tryfinal_fa1_ll4_TRUE.phy, 0.05815262155211982
3-2-tryfinal_fa1_hh0_TRUE.phy, 0.26851160148178066
3-2-tryfinal_fa1_hh1_TRUE.phy, 0.28988160806949637
3-2-tryfinal_fa1_hh2_TRUE.phy, 0.3094605767298393
3-2-tryfinal_fa1_hh3_TRUE.phy, 0.3008695454918473
3-2-tryfinal_fa1_hh4_TRUE.phy, 0.3196477258170757
3-2-tryfinal_fa1_ll0_TRUE.phy, 0.16980036228520556
3-2-tryfinal_fa1_ll1_TRUE.phy, 0.16261776815410034
3-2-tryfinal_fa1_ll2_TRUE.phy, 0.16596632807025496
3-2-tryfinal_fa1_ll3_TRUE.phy, 0.16157794909495837
3-2-tryfinal_fa1_ll4_TRUE.phy, 0.17527902922287028
3-3-tryfinal_fa1_hh0_TRUE.phy, 0.5422731118062524
3-3-tryfinal_fa1_hh1_TRUE.phy, 0.5603532965892581
3-3-tryfinal_fa1_hh2_TRUE.phy, 0.5210651131783414
3-3-tryfinal_fa1_hh3_TRUE.phy, 0.5498336678317154
3-3-tryfinal_fa1_hh4_TRUE.phy, 0.5164011764088898
3-3-tryfinal_fa1_ll0_TRUE.phy, 0.40716215658948796
3-3-tryfinal_fa1_ll1_TRUE.phy, 0.37456905969137205
3-3-tryfinal_fa1_ll2_TRUE.phy, 0.355213065646557
3-3-tryfinal_fa1_ll3_TRUE.phy, 0.39084535909838597
3-3-tryfinal_fa1_ll4_TRUE.phy, 0.3645068643739388
3_3-tryfinal_fa1_ll0_TRUE.phy, 0.3612040435187098
